gene_id,median_tpm
ENSG00000214367,1.09388
ENSG00000249047,0.0
ENSG00000123933,23.7861
ENSG00000159733,1.35554
ENSG00000251148,0.0
ENSG00000239247,0.0
ENSG00000249077,0.0
ENSG00000206113,0.0547291
ENSG00000063978,15.0433
ENSG00000248399,0.0
ENSG00000251229,0.108434
ENSG00000125386,7.51099
ENSG00000248155,0.0
ENSG00000206738,0.0
ENSG00000168884,27.7284
ENSG00000087266,53.0276
ENSG00000087274,66.9118
ENSG00000109736,60.3941
ENSG00000249673,2.02751
ENSG00000087269,7.09151
ENSG00000125388,0.236315
ENSG00000199335,0.0
ENSG00000251075,0.0
ENSG00000197386,5.98988
ENSG00000188981,0.0933544
ENSG00000248840,0.0
ENSG00000159788,0.843076
ENSG00000248843,0.0
ENSG00000109758,0.0238725
ENSG00000175920,0.332658
ENSG00000261643,2.48461
ENSG00000163956,40.7453
ENSG00000270090,0.0
ENSG00000216560,0.0
ENSG00000250681,0.0
ENSG00000250632,0.0
ENSG00000250986,0.0
ENSG00000184160,0.0435626
ENSG00000251166,0.0
ENSG00000234386,0.0
ENSG00000249522,0.0
ENSG00000271977,0.0
ENSG00000251271,0.0
ENSG00000251669,0.127607
ENSG00000250476,0.0
ENSG00000243894,0.0
ENSG00000250940,0.0
ENSG00000248669,0.0
ENSG00000198787,0.0
ENSG00000250381,0.0
ENSG00000250710,0.0
ENSG00000249844,0.0
ENSG00000163982,0.0
ENSG00000132406,3.2186
ENSG00000145220,10.1753
ENSG00000168826,2.59991
ENSG00000248516,0.132156
ENSG00000168824,0.860767
ENSG00000168818,8.01763
ENSG00000248221,0.0
ENSG00000237170,0.0
ENSG00000247708,0.107742
ENSG00000280310,0.0343618
ENSG00000273396,0.0
ENSG00000163132,0.0464261
ENSG00000251587,0.0
ENSG00000200761,0.0
ENSG00000170891,0.832375
ENSG00000152953,0.229005
ENSG00000252266,0.0
ENSG00000201496,0.0
ENSG00000082929,0.0
ENSG00000173040,0.112766
ENSG00000072840,0.11831
ENSG00000072832,0.0799129
ENSG00000181215,0.020961
ENSG00000263631,0.0
ENSG00000152969,1.1935
ENSG00000249896,0.0275703
ENSG00000251408,0.0
ENSG00000109501,0.928958
ENSG00000074211,0.0354664
ENSG00000013288,11.9465
ENSG00000179010,67.3487
ENSG00000251580,0.471005
ENSG00000170846,4.01089
ENSG00000246526,1.3882
ENSG00000279859,0.0
ENSG00000163993,243.469
ENSG00000282742,0.0608592
ENSG00000178988,15.2326
ENSG00000186222,6.37139
ENSG00000170871,10.5106
ENSG00000132405,12.5061
ENSG00000187904,0.235758
ENSG00000202392,0.406997
ENSG00000245748,0.151281
ENSG00000173013,0.609661
ENSG00000173011,13.8393
ENSG00000109519,14.5855
ENSG00000245468,0.0675069
ENSG00000200867,0.0
ENSG00000184985,0.332398
ENSG00000264658,0.0
ENSG00000178597,0.0167707
ENSG00000266690,0.0
ENSG00000272620,0.0382919
ENSG00000196526,0.778707
ENSG00000228919,0.0
ENSG00000163995,0.187532
ENSG00000207807,0.0
ENSG00000273267,0.0
ENSG00000251460,0.0
ENSG00000250471,0.0379961
ENSG00000125089,14.3933
ENSG00000170801,0.927152
ENSG00000249145,0.0
ENSG00000248986,0.0
ENSG00000251615,0.59516
ENSG00000087008,3.61708
ENSG00000202054,0.0
ENSG00000155275,0.831974
ENSG00000251186,0.0
ENSG00000205959,0.122452
ENSG00000155269,0.0
ENSG00000109625,0.0
ENSG00000250915,0.0
ENSG00000215612,0.0
ENSG00000258507,0.0
ENSG00000197468,0.0
ENSG00000249272,0.0
ENSG00000250804,0.0
ENSG00000249347,0.0
ENSG00000271057,0.0
ENSG00000251313,0.0
ENSG00000250342,0.0
ENSG00000249767,0.0
ENSG00000163612,0.0
ENSG00000250268,0.0
ENSG00000229924,0.0
ENSG00000231396,0.0
ENSG00000233136,0.0
ENSG00000227551,0.0
ENSG00000232399,0.0
ENSG00000249482,0.0
ENSG00000223569,0.0
ENSG00000250231,0.0
ENSG00000249104,0.0
ENSG00000250844,0.0
ENSG00000248920,0.0
ENSG00000250745,0.0
ENSG00000249811,0.0
ENSG00000248933,0.0
ENSG00000250913,0.0
ENSG00000232264,0.0
ENSG00000230430,0.0
ENSG00000229579,0.0
ENSG00000227140,0.0
ENSG00000235780,0.0
ENSG00000231051,0.0
ENSG00000231637,0.0
ENSG00000251694,0.0
ENSG00000228856,0.0
ENSG00000205946,0.0
ENSG00000219492,0.0
ENSG00000188438,0.0
ENSG00000252307,0.0
ENSG00000232773,0.0
ENSG00000186146,0.0
ENSG00000248364,0.0
ENSG00000250884,0.0
ENSG00000251624,0.0
ENSG00000249866,0.0
ENSG00000249443,0.0
ENSG00000242034,0.0
ENSG00000221275,0.0
ENSG00000244004,0.0
ENSG00000249799,0.0
ENSG00000250942,0.0
ENSG00000186234,0.0
ENSG00000251087,0.0
ENSG00000203436,0.0
ENSG00000249563,0.0
ENSG00000250425,0.0
ENSG00000109667,1.16836
ENSG00000169676,0.0
ENSG00000252002,0.0
ENSG00000249219,0.0
ENSG00000250413,0.0
ENSG00000261490,2.78687
ENSG00000071127,94.9241
ENSG00000264931,0.0
ENSG00000223086,0.379952
ENSG00000250393,0.0
ENSG00000251296,0.0
ENSG00000248777,0.0
ENSG00000271544,0.0
ENSG00000250040,0.0
ENSG00000250573,0.0
ENSG00000250074,0.0
ENSG00000250505,0.0
ENSG00000251278,0.0
ENSG00000251338,0.0
ENSG00000250613,0.0
ENSG00000178163,1.03351
ENSG00000248419,0.0
ENSG00000109684,0.0300174
ENSG00000249334,0.0
ENSG00000283083,0.0
ENSG00000207716,0.0
ENSG00000250896,0.271556
ENSG00000002587,0.0988721
ENSG00000222182,0.0
ENSG00000251152,0.0
ENSG00000249631,0.0
ENSG00000248300,0.0
ENSG00000248262,0.0
ENSG00000251210,0.0
ENSG00000212282,0.0
ENSG00000249995,0.0
ENSG00000249780,0.111148
ENSG00000250371,0.0
ENSG00000250098,0.0
ENSG00000283271,0.0
ENSG00000205940,0.0402065
ENSG00000157869,3.25305
ENSG00000281202,0.0
ENSG00000109705,0.0
ENSG00000246095,0.0
ENSG00000038219,7.03991
ENSG00000266240,0.0
ENSG00000249148,0.0
ENSG00000242209,0.0
ENSG00000250634,0.0
ENSG00000250497,0.0
ENSG00000224569,0.0
ENSG00000248698,0.0
ENSG00000251317,0.0
ENSG00000251679,0.0
ENSG00000249988,0.0
ENSG00000251412,0.0
ENSG00000248425,0.0
ENSG00000248360,0.0163819
ENSG00000251252,0.0
ENSG00000202449,0.0
ENSG00000247624,0.0150781
ENSG00000137449,2.60388
ENSG00000249252,0.128935
ENSG00000199420,0.0
ENSG00000163145,0.0374237
ENSG00000251379,0.0241651
ENSG00000048342,0.172943
ENSG00000249930,0.0
ENSG00000273133,4.13101
ENSG00000118564,130.885
ENSG00000237765,6.26497
ENSG00000109743,61.0386
ENSG00000214846,10.4526
ENSG00000248188,0.113219
ENSG00000004468,3.19892
ENSG00000251644,0.0
ENSG00000137440,0.0551113
ENSG00000137441,35.7875
ENSG00000007062,0.0359923
ENSG00000169762,4.26488
ENSG00000249234,0.0
ENSG00000263327,0.932948
ENSG00000248851,0.0
ENSG00000249506,0.0
ENSG00000248138,0.0
ENSG00000169744,0.208201
ENSG00000249998,0.0
ENSG00000251212,0.0
ENSG00000250819,0.0
ENSG00000206780,0.0
ENSG00000215278,0.0
ENSG00000151552,3.21233
ENSG00000249581,0.0
ENSG00000249488,0.0
ENSG00000283219,0.0
ENSG00000002549,16.0837
ENSG00000249502,0.084779
ENSG00000118579,9.9501
ENSG00000047662,0.0584438
ENSG00000163257,2.87212
ENSG00000109805,0.649992
ENSG00000178177,0.418875
ENSG00000235413,0.0924302
ENSG00000251048,0.0
ENSG00000279918,0.0
ENSG00000248238,0.0
ENSG00000251816,0.0
ENSG00000279379,0.0
ENSG00000248515,0.0
ENSG00000249441,0.0
ENSG00000241612,0.0756772
ENSG00000250611,0.0
ENSG00000145147,0.0234347
ENSG00000248228,0.0
ENSG00000207732,0.0
ENSG00000163138,0.410118
ENSG00000185774,0.038885
ENSG00000272995,0.0
ENSG00000250243,0.0
ENSG00000283281,0.0
ENSG00000250092,0.0
ENSG00000242768,0.0
ENSG00000248343,0.0
ENSG00000280650,0.0
ENSG00000250039,0.0
ENSG00000239001,0.0
ENSG00000152990,0.0937794
ENSG00000244538,0.115696
ENSG00000251516,0.0
ENSG00000249948,0.0
ENSG00000237350,1.19484
ENSG00000248837,0.0
ENSG00000249645,0.0
ENSG00000249547,0.0
ENSG00000251220,0.0
ENSG00000250137,0.0
ENSG00000251292,0.0
ENSG00000109819,0.0223064
ENSG00000249453,0.0
ENSG00000109606,8.01751
ENSG00000207697,0.0
ENSG00000243005,0.0
ENSG00000249256,0.0
ENSG00000261121,0.0
ENSG00000251638,0.0
ENSG00000248444,0.0
ENSG00000109610,0.388603
ENSG00000181982,2.55529
ENSG00000153012,0.0449586
ENSG00000109618,0.984634
ENSG00000281501,0.545951
ENSG00000271172,0.0
ENSG00000038210,1.7398
ENSG00000278135,0.0
ENSG00000168228,0.585542
ENSG00000053900,6.07266
ENSG00000249320,0.0
ENSG00000248608,0.0
ENSG00000238632,0.0
ENSG00000248545,0.0
ENSG00000228154,0.0
ENSG00000157765,0.0353972
ENSG00000242640,0.0
ENSG00000249277,0.0
ENSG00000250050,0.0
ENSG00000248133,0.0
ENSG00000251353,0.0
ENSG00000248654,0.0
ENSG00000091490,11.9996
ENSG00000250541,0.0
ENSG00000250317,3.67635
ENSG00000251009,0.0744103
ENSG00000283314,0.0
ENSG00000248452,0.0
ENSG00000168214,28.3354
ENSG00000163394,0.0
ENSG00000109680,0.373515
ENSG00000200999,0.0
ENSG00000109689,4.16098
ENSG00000240005,0.389396
ENSG00000248340,0.0
ENSG00000251080,0.0
ENSG00000205830,0.0
ENSG00000249699,0.0
ENSG00000222206,0.0
ENSG00000251325,0.0
ENSG00000250858,0.0
ENSG00000251410,0.0
ENSG00000250038,0.0
ENSG00000250064,0.0
ENSG00000243548,0.0
ENSG00000283275,0.0
ENSG00000250927,0.0
ENSG00000250190,0.0
ENSG00000276507,0.0
ENSG00000249228,0.0
ENSG00000248176,0.0
ENSG00000248338,0.0
ENSG00000251373,0.0
ENSG00000251113,0.0
ENSG00000283666,0.0
ENSG00000249542,0.0
ENSG00000249564,0.0
ENSG00000244031,0.0
ENSG00000248281,0.0
ENSG00000169851,0.010842
ENSG00000249678,0.0
ENSG00000250624,0.0
ENSG00000251182,0.0
ENSG00000251434,0.0
ENSG00000249882,0.0
ENSG00000251129,0.0
ENSG00000251329,0.0
ENSG00000250076,0.0
ENSG00000249452,0.0
ENSG00000249766,0.0
ENSG00000248417,0.0
ENSG00000250954,0.0
ENSG00000250723,0.0
ENSG00000239983,0.0
ENSG00000248685,0.0
ENSG00000250597,0.0
ENSG00000275250,0.0
ENSG00000238694,0.0
ENSG00000250416,0.0
ENSG00000206665,0.0
ENSG00000047365,2.51816
ENSG00000248466,0.0
ENSG00000247193,0.0
ENSG00000197057,0.459747
ENSG00000251438,0.0
ENSG00000283207,0.0
ENSG00000248215,0.0
ENSG00000251588,0.0
ENSG00000261761,0.0
ENSG00000247810,0.0
ENSG00000264319,0.0
ENSG00000174145,0.0
ENSG00000154274,0.270145
ENSG00000248936,2.37244
ENSG00000181826,4.46516
ENSG00000207075,0.0
ENSG00000239532,0.0
ENSG00000169299,13.3737
ENSG00000279386,0.352437
ENSG00000249863,0.554569
ENSG00000065882,20.405
ENSG00000250254,0.599381
ENSG00000251332,0.0
ENSG00000249649,0.0
ENSG00000251642,0.0
ENSG00000248227,0.0
ENSG00000280015,0.0
ENSG00000249534,0.0
ENSG00000249667,0.0937011
ENSG00000251635,0.0
ENSG00000231160,0.431313
ENSG00000271958,0.0
ENSG00000109787,23.16
ENSG00000222230,0.0
ENSG00000174123,3.86765
ENSG00000174125,27.8042
ENSG00000174130,13.3784
ENSG00000197712,0.781418
ENSG00000207944,0.0
ENSG00000121895,1.82193
ENSG00000109790,2.6552
ENSG00000249207,0.0543218
ENSG00000249685,0.450593
ENSG00000157796,0.930671
ENSG00000035928,4.1454
ENSG00000206675,0.0
ENSG00000222592,0.0
ENSG00000134962,0.0124223
ENSG00000264621,0.0
ENSG00000238797,0.0
ENSG00000163682,198.471
ENSG00000121897,0.677801
ENSG00000224097,0.0883203
ENSG00000109814,1.25508
ENSG00000249348,0.0928868
ENSG00000163683,4.81517
ENSG00000252796,0.0
ENSG00000255458,0.0748025
ENSG00000078140,9.75361
ENSG00000252975,0.0
ENSG00000249019,0.0
ENSG00000243260,0.0
ENSG00000180610,0.0999467
ENSG00000121892,6.12608
ENSG00000271278,0.0
ENSG00000252970,0.0
ENSG00000250568,0.231818
ENSG00000231707,0.0585822
ENSG00000249064,0.0
ENSG00000205794,0.0
ENSG00000078177,0.478416
ENSG00000200455,0.0
ENSG00000201863,0.0
ENSG00000248977,0.0
ENSG00000260296,0.50813
ENSG00000168421,6.50769
ENSG00000250338,0.0
ENSG00000249241,0.0
ENSG00000174343,0.0
ENSG00000239010,0.0
ENSG00000163694,12.9568
ENSG00000250893,0.370689
ENSG00000242197,0.0
ENSG00000263642,0.0
ENSG00000179299,8.12868
ENSG00000248780,2.06552
ENSG00000163697,0.43419
ENSG00000250906,0.0
ENSG00000207195,0.0
ENSG00000201736,0.0
ENSG00000199790,0.0
ENSG00000207198,0.0
ENSG00000251173,0.0
ENSG00000154277,0.423768
ENSG00000207481,0.0
ENSG00000064042,0.0610601
ENSG00000239627,0.0
ENSG00000249216,0.0
ENSG00000249081,0.0
ENSG00000109132,0.0
ENSG00000250467,0.0
ENSG00000249122,0.0
ENSG00000200338,0.0
ENSG00000249745,0.0
ENSG00000245870,0.0
ENSG00000249771,0.0
ENSG00000249887,0.0
ENSG00000109133,10.2169
ENSG00000182308,0.31477
ENSG00000272862,0.0
ENSG00000014824,2.54323
ENSG00000249212,0.0371195
ENSG00000188848,0.0777893
ENSG00000250781,0.0
ENSG00000178343,0.0186603
ENSG00000124406,3.00888
ENSG00000240167,0.0
ENSG00000248283,0.092617
ENSG00000260519,0.0585604
ENSG00000251517,0.0
ENSG00000252595,0.0
ENSG00000215203,0.0
ENSG00000248939,0.0
ENSG00000250657,0.0
ENSG00000277096,0.0
ENSG00000213851,0.0
ENSG00000248143,0.0
ENSG00000251501,0.0
ENSG00000239464,0.0
ENSG00000239679,0.0
ENSG00000124399,0.0
ENSG00000250863,0.0
ENSG00000251350,0.0
ENSG00000183783,0.0
ENSG00000251159,0.0
ENSG00000177752,0.0
ENSG00000151806,2.79577
ENSG00000163281,0.522649
ENSG00000273369,0.302215
ENSG00000249729,0.0
ENSG00000248987,0.0
ENSG00000275959,0.0
ENSG00000248744,0.0
ENSG00000248320,0.0
ENSG00000224560,0.0
ENSG00000200720,0.0
ENSG00000222257,0.0
ENSG00000163285,0.0
ENSG00000260878,0.0
ENSG00000151834,0.0
ENSG00000249330,0.0
ENSG00000252243,0.0
ENSG00000249936,2.4906
ENSG00000170516,0.0
ENSG00000109158,0.0
ENSG00000163288,0.0
ENSG00000260918,0.00974945
ENSG00000169019,4.72086
ENSG00000282904,0.0
ENSG00000145246,1.60447
ENSG00000242431,0.0
ENSG00000248254,0.0
ENSG00000145244,0.105392
ENSG00000277388,0.0
ENSG00000242262,0.177537
ENSG00000282917,0.0
ENSG00000259959,0.417374
ENSG00000170448,3.08579
ENSG00000163293,0.0239017
ENSG00000198515,0.0224252
ENSG00000074966,4.13316
ENSG00000200269,0.0
ENSG00000283499,0.0
ENSG00000135605,1.30512
ENSG00000202014,0.0
ENSG00000109171,5.67593
ENSG00000145248,0.0337017
ENSG00000182223,0.0
ENSG00000075539,2.54692
ENSG00000251722,0.0
ENSG00000109180,18.9606
ENSG00000248256,0.0
ENSG00000145247,4.82007
ENSG00000252913,0.0
ENSG00000251334,0.0
ENSG00000109182,0.0
ENSG00000225455,0.0
ENSG00000249828,0.0
ENSG00000249079,0.0
ENSG00000280043,0.0
ENSG00000250016,0.0
ENSG00000237961,0.0
ENSG00000268736,0.0
ENSG00000248946,0.0
ENSG00000248583,0.0
ENSG00000251056,0.0
ENSG00000250769,0.0
ENSG00000248532,0.0
ENSG00000269848,0.0
ENSG00000268967,0.0
ENSG00000268391,0.0
ENSG00000232471,0.0
ENSG00000251630,0.0
ENSG00000251539,0.0
ENSG00000250753,0.0
ENSG00000249337,0.0
ENSG00000109184,1.14663
ENSG00000250473,0.0
ENSG00000272576,0.0778516
ENSG00000243929,0.0
ENSG00000188993,0.0167706
ENSG00000163069,0.351062
ENSG00000251040,0.0
ENSG00000163071,0.0265851
ENSG00000251286,0.0
ENSG00000199924,0.0
ENSG00000109189,0.345325
ENSG00000248866,0.140215
ENSG00000260120,0.0
ENSG00000226950,7.01461
ENSG00000264585,0.0
ENSG00000212588,0.345159
ENSG00000248375,0.0855514
ENSG00000226887,0.0
ENSG00000212490,0.0
ENSG00000199901,0.0
ENSG00000250302,0.0
ENSG00000128045,0.0238303
ENSG00000184178,2.20332
ENSG00000248115,0.0
ENSG00000207385,0.0
ENSG00000145216,15.6354
ENSG00000072201,0.0675402
ENSG00000250930,0.0
ENSG00000173966,0.0
ENSG00000248494,0.0
ENSG00000249341,0.0
ENSG00000249706,0.0304968
ENSG00000250815,0.101896
ENSG00000229585,0.464645
ENSG00000272650,0.949379
ENSG00000109220,41.0517
ENSG00000269506,0.142361
ENSG00000251105,0.0
ENSG00000250147,0.0
ENSG00000180613,0.0
ENSG00000242670,0.0
ENSG00000134853,0.0882629
ENSG00000248184,0.0
ENSG00000248518,0.0
ENSG00000251264,0.0
ENSG00000250456,0.0
ENSG00000157404,0.245751
ENSG00000249727,0.0
ENSG00000251256,0.0
ENSG00000248317,0.0
ENSG00000244422,0.0
ENSG00000252815,0.0
ENSG00000250646,0.0
ENSG00000244034,0.0
ENSG00000128052,0.0467956
ENSG00000239545,0.0
ENSG00000250812,0.0
ENSG00000206839,0.0
ENSG00000250464,0.0
ENSG00000128039,1.58319
ENSG00000251111,0.0
ENSG00000249700,0.0770051
ENSG00000273257,0.0
ENSG00000134851,5.87676
ENSG00000239040,0.0
ENSG00000134852,0.693093
ENSG00000238585,0.0
ENSG00000223305,0.0
ENSG00000272969,0.0
ENSG00000163440,0.0
ENSG00000109255,0.0806113
ENSG00000251923,0.0
ENSG00000250821,0.0
ENSG00000090989,9.95651
ENSG00000202358,0.0
ENSG00000174799,1.07119
ENSG00000109265,0.0443037
ENSG00000200741,0.0
ENSG00000252489,0.0
ENSG00000250324,0.0
ENSG00000157426,1.54074
ENSG00000242083,0.0974545
ENSG00000269921,0.0
ENSG00000128059,0.574832
ENSG00000270147,0.0829976
ENSG00000283156,0.0
ENSG00000128050,2.98946
ENSG00000174780,12.2921
ENSG00000196503,0.0505948
ENSG00000249693,0.0
ENSG00000248590,0.0
ENSG00000171476,7.79587
ENSG00000280285,0.0146007
ENSG00000241250,0.0
ENSG00000227040,0.0
ENSG00000240545,0.0
ENSG00000265894,0.0
ENSG00000128040,0.277581
ENSG00000278226,0.0
ENSG00000251799,0.0
ENSG00000084093,3.17305
ENSG00000269949,0.212787
ENSG00000084092,7.17073
ENSG00000047315,16.4989
ENSG00000251703,0.0
ENSG00000163453,19.4289
ENSG00000250384,0.0
ENSG00000245067,0.0
ENSG00000250192,0.0
ENSG00000243920,0.0
ENSG00000248505,0.0
ENSG00000251459,0.0
ENSG00000251049,0.0
ENSG00000250333,0.0
ENSG00000249831,0.0
ENSG00000248660,0.0
ENSG00000249105,0.0
ENSG00000250340,0.0
ENSG00000250078,0.0
ENSG00000251339,0.0
ENSG00000251266,0.0
ENSG00000249382,0.0
ENSG00000250375,0.0
ENSG00000249111,0.0
ENSG00000199780,0.0
ENSG00000249392,0.0
ENSG00000249892,0.0
ENSG00000201676,0.0
ENSG00000201775,0.0
ENSG00000283043,0.0
ENSG00000249066,0.0
ENSG00000248237,0.0
ENSG00000265829,0.0
ENSG00000240152,0.0
ENSG00000150471,0.00594089
ENSG00000241261,0.0
ENSG00000205682,0.0
ENSG00000226439,0.0749204
ENSG00000202169,0.0
ENSG00000248692,0.0
ENSG00000225405,0.0
ENSG00000241344,0.0
ENSG00000250249,0.0
ENSG00000248847,0.0
ENSG00000248336,0.0
ENSG00000180673,0.0
ENSG00000251055,0.0
ENSG00000231442,0.0
ENSG00000250775,0.0
ENSG00000205678,0.0124526
ENSG00000252104,0.0
ENSG00000250768,0.0
ENSG00000251430,0.0
ENSG00000251385,0.0
ENSG00000249893,0.0
ENSG00000250169,0.0
ENSG00000248259,0.0
ENSG00000249045,0.0
ENSG00000248328,0.0
ENSG00000244669,0.0
ENSG00000250125,0.0
ENSG00000248447,0.0
ENSG00000248998,0.0
ENSG00000249351,0.0
ENSG00000145242,0.0
ENSG00000243199,0.795243
ENSG00000250846,0.0
ENSG00000248479,0.0
ENSG00000222765,0.0
ENSG00000251527,0.0
ENSG00000249413,0.0
ENSG00000272304,0.0
ENSG00000236562,2.71368
ENSG00000221563,0.0
ENSG00000244099,0.0
ENSG00000252890,0.0
ENSG00000250075,0.0199077
ENSG00000206629,0.0
ENSG00000274759,0.0
ENSG00000250030,0.0
ENSG00000145241,1.40595
ENSG00000035720,2.26576
ENSG00000279464,0.0414399
ENSG00000033178,3.15725
ENSG00000270257,0.0
ENSG00000248049,0.86188
ENSG00000250656,0.0
ENSG00000270228,0.0
ENSG00000270292,0.0
ENSG00000109163,0.0
ENSG00000202374,0.0
ENSG00000232398,0.0
ENSG00000153802,0.0
ENSG00000187054,0.0
ENSG00000229009,0.0
ENSG00000207428,0.0
ENSG00000227725,0.0
ENSG00000283131,0.0
ENSG00000198092,0.0
ENSG00000215127,0.0
ENSG00000250426,0.0
ENSG00000250026,0.0
ENSG00000185873,0.0
ENSG00000250642,0.0
ENSG00000248639,0.0
ENSG00000249531,0.0
ENSG00000248122,0.0
ENSG00000083896,12.6704
ENSG00000162840,0.14652
ENSG00000087128,0.0175603
ENSG00000250566,0.0
ENSG00000197888,0.0638846
ENSG00000249472,0.0
ENSG00000251101,0.0
ENSG00000251074,0.0
ENSG00000196620,0.0
ENSG00000248635,0.0
ENSG00000250376,0.0
ENSG00000251236,0.0
ENSG00000109181,0.0
ENSG00000251424,0.0
ENSG00000249235,0.0
ENSG00000251529,0.0
ENSG00000248547,0.0
ENSG00000248613,0.0
ENSG00000272626,0.0
ENSG00000249985,0.0
ENSG00000198277,0.0
ENSG00000135220,0.0
ENSG00000251498,0.0
ENSG00000249735,0.0
ENSG00000250277,0.0
ENSG00000251685,0.0
ENSG00000249890,0.0
ENSG00000250919,0.0
ENSG00000171234,0.0
ENSG00000248763,0.0
ENSG00000251284,0.0
ENSG00000250100,0.0
ENSG00000251427,0.0
ENSG00000196472,0.0
ENSG00000250696,0.0316531
ENSG00000213759,0.0
ENSG00000249763,0.0
ENSG00000135226,0.0
ENSG00000251691,0.0
ENSG00000250612,0.0
ENSG00000268209,0.0
ENSG00000215110,0.0
ENSG00000248824,0.0
ENSG00000249956,0.0
ENSG00000250828,0.0
ENSG00000249686,0.0
ENSG00000156096,0.0
ENSG00000248886,0.0
ENSG00000251177,0.0
ENSG00000173610,0.0
ENSG00000271271,0.0
ENSG00000173597,15.8562
ENSG00000236959,0.0
ENSG00000109193,0.0180704
ENSG00000251489,0.0
ENSG00000126545,0.0
ENSG00000135222,0.0
ENSG00000126549,0.0
ENSG00000205649,0.0
ENSG00000126550,0.0
ENSG00000234124,0.0
ENSG00000187533,0.0
ENSG00000109205,0.0
ENSG00000181617,0.0
ENSG00000171209,0.0
ENSG00000145309,0.0
ENSG00000109208,0.0
ENSG00000171201,0.0
ENSG00000171199,0.0
ENSG00000171195,0.0
ENSG00000187689,0.0
ENSG00000178522,0.0
ENSG00000132464,0.00559709
ENSG00000132465,18.767
ENSG00000132467,8.11654
ENSG00000207448,0.0
ENSG00000207058,0.0
ENSG00000272986,0.103257
ENSG00000018189,1.31453
ENSG00000132463,5.66112
ENSG00000283313,0.0
ENSG00000207007,0.0
ENSG00000173542,1.28746
ENSG00000156136,6.70658
ENSG00000080493,0.127
ENSG00000249170,0.0
ENSG00000270098,0.0
ENSG00000145321,0.0788539
ENSG00000222236,0.0
ENSG00000248567,0.0
ENSG00000056291,0.0
ENSG00000156140,0.0671526
ENSG00000250877,0.0
ENSG00000270665,0.0
ENSG00000252955,0.0
ENSG00000210839,0.0
ENSG00000163626,1.262
ENSG00000132466,4.18999
ENSG00000248641,0.199947
ENSG00000250220,0.0
ENSG00000221639,0.0
ENSG00000249976,0.0
ENSG00000163631,2.46845
ENSG00000081051,0.0
ENSG00000079557,0.0
ENSG00000250436,0.0
ENSG00000249970,0.0
ENSG00000169435,0.0227662
ENSG00000228277,0.0
ENSG00000169429,17.4582
ENSG00000249051,0.0
ENSG00000124875,0.218481
ENSG00000109272,3.41035
ENSG00000163739,10.5646
ENSG00000249920,0.0
ENSG00000250339,0.0
ENSG00000163737,102.798
ENSG00000163736,102.309
ENSG00000163735,0.868834
ENSG00000244194,0.0
ENSG00000163734,0.249747
ENSG00000248848,0.0
ENSG00000251017,0.0
ENSG00000081041,0.605404
ENSG00000163738,0.301225
ENSG00000269559,0.0
ENSG00000182585,0.0
ENSG00000124882,0.773205
ENSG00000250532,0.0
ENSG00000109321,13.3678
ENSG00000249942,0.0
ENSG00000174808,0.0
ENSG00000250356,0.0
ENSG00000169116,0.344612
ENSG00000249717,0.0
ENSG00000248165,0.0
ENSG00000260265,0.0
ENSG00000250315,0.0
ENSG00000250560,0.0
ENSG00000251185,0.0
ENSG00000251454,0.0
ENSG00000251383,0.0
ENSG00000248646,0.0
ENSG00000250735,0.0
ENSG00000163743,5.40198
ENSG00000174796,1.14015
ENSG00000174792,0.0204457
ENSG00000138769,0.00759542
ENSG00000138757,11.878
ENSG00000201644,0.0
ENSG00000138768,8.13102
ENSG00000222644,0.0
ENSG00000229717,0.0
ENSG00000156194,0.032091
ENSG00000138744,13.4963
ENSG00000198301,4.53708
ENSG00000245928,0.0
ENSG00000138755,0.108625
ENSG00000156219,0.0269567
ENSG00000169245,0.23831
ENSG00000169248,0.0
ENSG00000225846,0.0
ENSG00000138750,3.53131
ENSG00000138760,5.68896
ENSG00000189157,0.0189867
ENSG00000118804,2.5858
ENSG00000163749,0.00743405
ENSG00000249858,0.0
ENSG00000212368,0.0
ENSG00000240426,0.0
ENSG00000199857,0.0
ENSG00000138771,0.0140285
ENSG00000249278,0.0
ENSG00000207307,0.0
ENSG00000263445,0.0
ENSG00000283682,0.0
ENSG00000231335,0.0
ENSG00000233860,0.0
ENSG00000224218,0.0
ENSG00000270244,0.0
ENSG00000242727,0.0
ENSG00000186212,0.0
ENSG00000138758,1.38927
ENSG00000234036,0.0
ENSG00000118816,181.798
ENSG00000214062,0.0
ENSG00000271676,0.0
ENSG00000201641,0.0
ENSG00000138764,7.00256
ENSG00000270669,0.0
ENSG00000250006,0.0
ENSG00000248831,0.0
ENSG00000249036,0.0
ENSG00000156234,0.0474995
ENSG00000221711,0.0
ENSG00000138767,8.40722
ENSG00000169288,1.67436
ENSG00000250214,0.0
ENSG00000248926,0.0
ENSG00000248956,0.0
ENSG00000248640,0.0
ENSG00000248128,0.0
ENSG00000249072,0.0
ENSG00000138759,0.00687361
ENSG00000249565,0.122976
ENSG00000248117,0.0
ENSG00000138772,117.668
ENSG00000200998,0.0
ENSG00000251442,1.03859
ENSG00000251019,0.0
ENSG00000239793,0.0
ENSG00000260278,0.0
ENSG00000138756,6.82599
ENSG00000266270,0.0
ENSG00000163291,0.49724
ENSG00000242175,0.0
ENSG00000249307,0.0255951
ENSG00000156269,0.0
ENSG00000196475,0.0
ENSG00000250334,1.10325
