gene_id,median_tpm
ENSG00000214194,13.6966
ENSG00000270997,0.0
ENSG00000278894,0.0
ENSG00000154415,0.0
ENSG00000128573,0.597562
ENSG00000236580,0.0
ENSG00000224595,0.0
ENSG00000282859,0.0977338
ENSG00000202334,0.0
ENSG00000272230,0.0
ENSG00000135272,4.72325
ENSG00000233607,0.0
ENSG00000225535,0.12505
ENSG00000226962,0.0
ENSG00000199764,0.0
ENSG00000244565,0.0
ENSG00000202377,0.0
ENSG00000242072,0.0
ENSG00000240973,0.0
ENSG00000243345,0.0
ENSG00000199224,0.0
ENSG00000105967,0.256034
ENSG00000279086,0.0286601
ENSG00000135269,3.90993
ENSG00000243243,0.0795719
ENSG00000237870,0.0
ENSG00000105971,6.56672
ENSG00000213167,0.0
ENSG00000237813,0.0874129
ENSG00000105974,4.90887
ENSG00000235427,0.0
ENSG00000243220,0.0
ENSG00000231210,0.0
ENSG00000105976,11.5822
ENSG00000198898,12.3488
ENSG00000235945,0.0
ENSG00000252115,0.0
ENSG00000222150,0.0
ENSG00000227199,0.438548
ENSG00000214188,0.0
ENSG00000228368,0.0
ENSG00000213050,0.0
ENSG00000004866,8.71079
ENSG00000226367,0.0
ENSG00000227532,0.0
ENSG00000230785,0.0
ENSG00000224042,0.0
ENSG00000230605,0.0
ENSG00000105989,0.157232
ENSG00000238202,0.0
ENSG00000154438,0.0
ENSG00000214684,0.0
ENSG00000001626,0.561802
ENSG00000237974,0.0
ENSG00000232661,0.0
ENSG00000234001,0.0
ENSG00000083622,0.0
ENSG00000077063,0.434972
ENSG00000224136,0.0
ENSG00000234826,0.0
ENSG00000128534,3.84196
ENSG00000106013,0.0211446
ENSG00000229982,0.0
ENSG00000230520,0.0
ENSG00000270516,0.0
ENSG00000225546,0.0
ENSG00000271739,0.0
ENSG00000233417,0.0
ENSG00000233969,0.0
ENSG00000184408,0.0352966
ENSG00000252023,0.0
ENSG00000231295,0.0
ENSG00000106025,9.09518
ENSG00000071243,2.57725
ENSG00000202225,0.0
ENSG00000106034,5.59614
ENSG00000212628,0.0
ENSG00000207090,0.0
ENSG00000002745,0.110135
ENSG00000196937,14.7913
ENSG00000213310,0.0
ENSG00000227371,0.0
ENSG00000234985,0.0
ENSG00000227743,0.0
ENSG00000252704,0.0
ENSG00000233272,0.0
ENSG00000106278,0.0539918
ENSG00000008311,15.5199
ENSG00000252003,0.0
ENSG00000226636,0.0
ENSG00000234418,0.0
ENSG00000213302,0.0
ENSG00000128610,0.0
ENSG00000230316,0.0221586
ENSG00000081803,3.97307
ENSG00000240499,0.0262978
ENSG00000225795,0.0
ENSG00000235459,0.0750794
ENSG00000188050,0.108405
ENSG00000235631,0.169138
ENSG00000227573,0.0
ENSG00000128519,0.0
ENSG00000226680,0.0
ENSG00000081800,0.0
ENSG00000223595,0.0
ENSG00000164675,0.0355659
ENSG00000232524,0.0
ENSG00000207338,0.0
ENSG00000128609,11.0885
ENSG00000146809,0.0117684
ENSG00000230442,0.0
ENSG00000170807,0.0811305
ENSG00000106299,17.845
ENSG00000272686,2.48397
ENSG00000201104,0.0
ENSG00000228211,0.0
ENSG00000106302,0.0
ENSG00000106304,0.0
ENSG00000225583,0.0
ENSG00000241345,0.0
ENSG00000234224,0.0
ENSG00000242593,0.0
ENSG00000243574,0.0
ENSG00000241324,0.0
ENSG00000230268,0.0
ENSG00000213296,0.0
ENSG00000207214,0.0
ENSG00000279419,0.719372
ENSG00000170775,6.57769
ENSG00000275356,0.0
ENSG00000128513,3.47567
ENSG00000224897,0.0519442
ENSG00000186676,0.0210677
ENSG00000224899,0.0
ENSG00000205898,0.0
ENSG00000237764,0.0
ENSG00000219445,0.0
ENSG00000213291,0.0
ENSG00000234071,0.0
ENSG00000227847,0.0
ENSG00000227869,0.0
ENSG00000197462,0.0
ENSG00000241921,0.0
ENSG00000179603,0.375199
ENSG00000227249,0.0
ENSG00000224981,0.0
ENSG00000230820,0.0
ENSG00000207692,0.0
ENSG00000236340,0.0
ENSG00000236105,0.0
ENSG00000048405,3.87841
ENSG00000279265,2.77514
ENSG00000224138,1.85896
ENSG00000280347,0.596989
ENSG00000226770,0.0
ENSG00000179562,6.53742
ENSG00000004059,75.7521
ENSG00000106328,0.059493
ENSG00000106331,0.0
ENSG00000240790,0.0
ENSG00000197157,34.3781
ENSG00000240579,0.0
ENSG00000279078,0.0316083
ENSG00000128594,0.387417
ENSG00000207588,0.0
ENSG00000207705,0.0
ENSG00000174697,0.0249806
ENSG00000272915,0.0
ENSG00000106344,2.5759
ENSG00000238750,0.0
ENSG00000224940,0.144896
ENSG00000106348,3.48886
ENSG00000228700,0.0324678
ENSG00000238590,0.0
ENSG00000135245,4.5665
ENSG00000272601,1.8008
ENSG00000165055,3.80284
ENSG00000276988,0.114904
ENSG00000273270,0.659717
ENSG00000280828,3.25428
ENSG00000213280,0.234745
ENSG00000281896,3.08899
ENSG00000223189,0.0
ENSG00000243302,12.7223
ENSG00000230715,19.3812
ENSG00000229413,11.5493
ENSG00000243679,29.6925
ENSG00000281490,3.57061
ENSG00000271553,1.53284
ENSG00000241493,0.0
ENSG00000205085,1.03417
ENSG00000271344,0.552686
ENSG00000239722,0.0
ENSG00000201041,0.0
ENSG00000252866,0.0
ENSG00000135248,0.0283515
ENSG00000128595,18.636
ENSG00000244218,0.220758
ENSG00000128617,0.361756
ENSG00000128596,0.120547
ENSG00000128591,0.47945
ENSG00000242902,0.0
ENSG00000128524,38.8381
ENSG00000272899,0.132084
ENSG00000135253,0.0479159
ENSG00000224163,0.0
ENSG00000128604,3.34692
ENSG00000275106,0.0785842
ENSG00000064419,9.87362
ENSG00000242241,0.0
ENSG00000244556,0.155441
ENSG00000230359,0.278615
ENSG00000242162,0.0
ENSG00000241102,0.0
ENSG00000241573,0.0
ENSG00000240416,0.0
ENSG00000230626,0.119205
ENSG00000158457,24.4392
ENSG00000200629,0.0
ENSG00000128602,13.6398
ENSG00000243230,1.32234
ENSG00000158467,3.63948
ENSG00000238072,0.378505
ENSG00000128578,0.187064
ENSG00000239919,0.0
ENSG00000199846,0.0
ENSG00000240204,0.0722064
ENSG00000273329,0.584336
ENSG00000106459,3.50033
ENSG00000207990,0.0
ENSG00000199158,0.0
ENSG00000207691,0.0
ENSG00000242078,0.0
ENSG00000186591,19.7171
ENSG00000244036,0.0383209
ENSG00000199516,0.0
ENSG00000091732,7.76111
ENSG00000201109,0.0
ENSG00000128607,12.7143
ENSG00000229196,0.0
ENSG00000146842,3.08912
ENSG00000240571,0.0
ENSG00000165120,0.0
ENSG00000270992,0.0
ENSG00000158516,0.767489
ENSG00000128510,0.0436525
ENSG00000158525,0.0
ENSG00000091704,3.80412
ENSG00000106477,0.458575
ENSG00000259920,0.0201169
ENSG00000272701,0.03405
ENSG00000106484,14.5444
ENSG00000270823,0.0285894
ENSG00000158623,2.88944
ENSG00000270953,0.977322
ENSG00000239021,0.0
ENSG00000226045,0.0
ENSG00000213265,0.0
ENSG00000266265,0.0
ENSG00000271522,0.0
ENSG00000229858,0.0
ENSG00000240680,0.0
ENSG00000232716,0.0
ENSG00000233559,0.229159
ENSG00000284032,0.0
ENSG00000226380,0.361493
ENSG00000271204,0.067889
ENSG00000273319,0.142676
ENSG00000231721,3.1741
ENSG00000199627,0.0
ENSG00000128585,4.23324
ENSG00000233287,0.0
ENSG00000236753,0.359829
ENSG00000273489,0.49661
ENSG00000128567,2.2123
ENSG00000224545,0.0
ENSG00000213261,0.27669
ENSG00000236238,0.0
ENSG00000236395,0.0
ENSG00000236281,0.0
ENSG00000233263,0.0
ENSG00000236386,0.0
ENSG00000224865,0.0
ENSG00000229532,0.0
ENSG00000221866,0.11
ENSG00000225144,0.0
ENSG00000223436,0.0
ENSG00000183470,0.0
ENSG00000201009,0.0
ENSG00000225881,0.0
ENSG00000106554,8.85813
ENSG00000227197,0.0
ENSG00000283041,3.9773
ENSG00000272393,0.0
ENSG00000237821,0.107959
ENSG00000131558,4.09017
ENSG00000276137,0.0
ENSG00000235429,0.0
ENSG00000235967,0.0
ENSG00000226205,0.0
ENSG00000155530,0.299648
ENSG00000231098,0.0
ENSG00000205060,6.13659
ENSG00000229177,0.0
ENSG00000273297,0.0703755
ENSG00000085662,4.79219
ENSG00000198074,2.66346
ENSG00000227471,0.0216752
ENSG00000172331,4.311
ENSG00000224375,0.0
ENSG00000230101,0.0
ENSG00000122786,54.4627
ENSG00000146856,0.292814
ENSG00000122783,3.53997
ENSG00000223500,0.019132
ENSG00000146859,31.0468
ENSG00000272941,6.09662
ENSG00000105875,7.61614
ENSG00000231794,0.0424657
ENSG00000277138,0.0
ENSG00000146857,0.0
ENSG00000276067,0.0
ENSG00000080802,2.97554
ENSG00000227073,0.0546735
ENSG00000155561,4.21045
ENSG00000271414,0.0
ENSG00000223718,0.0
ENSG00000243317,11.0849
ENSG00000212303,0.0
ENSG00000164707,0.228191
ENSG00000273219,0.221808
ENSG00000189320,4.42819
ENSG00000224746,0.0702289
ENSG00000105887,16.942
ENSG00000199700,0.0
ENSG00000230649,0.0
ENSG00000232053,0.0
ENSG00000206705,0.0
ENSG00000236503,0.0
ENSG00000226066,0.0
ENSG00000234352,0.0
ENSG00000231244,0.0
ENSG00000181072,0.165656
ENSG00000223657,0.0
ENSG00000224469,0.0
ENSG00000105894,1.96417
ENSG00000202023,0.0
ENSG00000231114,0.0
ENSG00000228031,0.0
ENSG00000157680,0.0127594
ENSG00000279483,0.0
ENSG00000230383,0.311126
ENSG00000182158,6.90858
ENSG00000237243,0.0
ENSG00000122787,51.6622
ENSG00000234639,0.0
ENSG00000231923,0.0
ENSG00000231931,0.0
ENSG00000222514,0.0
ENSG00000233951,0.0
ENSG00000225559,0.0
ENSG00000252820,0.0
ENSG00000201465,0.0
ENSG00000213238,0.0
ENSG00000213237,0.0
ENSG00000214815,0.0
ENSG00000122779,5.72129
ENSG00000234995,0.0
ENSG00000157703,0.0
ENSG00000252188,0.0
ENSG00000234658,0.0
ENSG00000243099,0.0
ENSG00000223721,0.0
ENSG00000105929,0.0
ENSG00000214128,0.0
ENSG00000122778,0.277364
ENSG00000199646,0.0
ENSG00000146858,0.327511
ENSG00000105939,4.81284
ENSG00000229677,0.155851
ENSG00000105948,0.420151
ENSG00000239254,0.0
ENSG00000271537,0.0
ENSG00000228360,0.0
ENSG00000271404,0.0
ENSG00000157741,2.78234
ENSG00000206843,0.0
ENSG00000164898,13.8139
ENSG00000146963,31.0549
ENSG00000273391,0.836008
ENSG00000252332,0.0
ENSG00000188883,0.0122329
ENSG00000253183,0.0
ENSG00000236279,0.0
ENSG00000254270,0.0
ENSG00000064393,9.58089
ENSG00000059377,1.19544
ENSG00000059378,10.4983
ENSG00000006459,4.42777
ENSG00000251728,0.0
ENSG00000260231,2.60361
ENSG00000199971,0.0
ENSG00000199283,0.0
ENSG00000270512,0.0
ENSG00000241661,0.0
ENSG00000157800,4.10448
ENSG00000223113,0.0
ENSG00000202472,0.0
ENSG00000146955,0.0219587
ENSG00000103200,0.0
ENSG00000133606,13.7488
ENSG00000146966,1.4128
ENSG00000201354,0.0
ENSG00000240173,0.0
ENSG00000133597,7.98168
ENSG00000240889,0.460816
ENSG00000090266,24.9011
ENSG00000157764,3.53033
ENSG00000271932,0.0
ENSG00000271611,0.0
ENSG00000242703,0.0
ENSG00000090263,6.17459
ENSG00000223212,0.0
ENSG00000261115,0.0271058
ENSG00000261778,0.0
ENSG00000261624,0.0
ENSG00000204990,0.0
ENSG00000261629,0.0
ENSG00000261797,0.0
ENSG00000261570,0.0
ENSG00000006530,6.74936
ENSG00000244701,13.2663
ENSG00000257093,10.6181
ENSG00000270157,1.97455
ENSG00000228775,0.584577
ENSG00000214102,0.0271607
ENSG00000212153,0.0
ENSG00000106028,28.6199
ENSG00000127362,0.0
ENSG00000127364,0.330379
ENSG00000270923,0.312327
ENSG00000127366,0.687235
ENSG00000241926,0.0
ENSG00000224354,0.0
ENSG00000239648,0.0
ENSG00000240677,0.0
ENSG00000165076,0.0143702
ENSG00000240031,0.0
ENSG00000237621,0.0
ENSG00000257335,0.243044
ENSG00000244292,0.0
ENSG00000258083,0.0
ENSG00000258227,0.116348
ENSG00000257138,0.0
ENSG00000257743,0.0468883
ENSG00000240268,0.0
ENSG00000258223,0.0
ENSG00000186163,0.0
ENSG00000241881,0.0
ENSG00000277083,0.0
ENSG00000242736,0.0
ENSG00000226660,0.0
ENSG00000237702,0.0
ENSG00000211710,0.0
ENSG00000211734,0.0552299
ENSG00000211706,0.0
ENSG00000211707,0.0
ENSG00000211745,0.0532264
ENSG00000283063,0.0279763
ENSG00000282939,0.142882
ENSG00000243889,0.0
ENSG00000242771,0.0
ENSG00000211713,0.0
ENSG00000211714,0.0
ENSG00000239944,0.0
ENSG00000211715,0.0
ENSG00000211716,0.0729965
ENSG00000211717,0.0
ENSG00000211720,0.0
ENSG00000244661,0.0
ENSG00000229769,0.0
ENSG00000241657,0.0
ENSG00000211739,0.0
ENSG00000211721,0.0722316
ENSG00000253409,0.0
ENSG00000230099,0.0
ENSG00000211724,0.0
ENSG00000227550,0.0
ENSG00000211725,0.0
ENSG00000253188,0.0
ENSG00000211727,0.0
ENSG00000211728,0.0
ENSG00000253534,0.0
ENSG00000253291,0.0
ENSG00000211731,0.0
ENSG00000278030,0.168772
ENSG00000276405,0.0
ENSG00000275791,0.0
ENSG00000276597,0.0
ENSG00000274752,0.0
ENSG00000276953,0.0
ENSG00000275158,0.0
ENSG00000275743,0.0
ENSG00000276819,0.0
ENSG00000275243,0.0
ENSG00000277880,0.0
ENSG00000276557,0.0
ENSG00000211746,0.110425
ENSG00000211747,0.2089
ENSG00000251578,0.0
ENSG00000240578,0.0
ENSG00000211749,0.090563
ENSG00000211750,0.0
ENSG00000270672,0.101044
ENSG00000282499,0.0
ENSG00000239992,0.0
ENSG00000249912,0.0
ENSG00000241911,0.0
ENSG00000211752,0.135399
ENSG00000211753,0.0832142
ENSG00000244273,0.0
ENSG00000232869,0.146749
ENSG00000204983,7.04876
ENSG00000275896,7.37121
ENSG00000250591,0.0
ENSG00000243661,0.0
ENSG00000282431,0.0
ENSG00000282320,0.0
ENSG00000282420,0.0
ENSG00000282133,0.0
ENSG00000281958,0.0
ENSG00000282173,0.0
ENSG00000282780,0.0
ENSG00000211751,4.5376
ENSG00000211764,0.0
ENSG00000211765,0.0
ENSG00000211766,0.0
ENSG00000211767,0.0
ENSG00000211768,0.0
ENSG00000211769,0.0
ENSG00000211770,0.0
ENSG00000211771,0.0
ENSG00000211772,7.09265
ENSG00000237254,0.0
ENSG00000106123,1.9873
ENSG00000165125,1.09044
ENSG00000224970,0.0
ENSG00000127412,0.0
ENSG00000165131,0.0
ENSG00000197993,0.144442
ENSG00000179468,0.0
ENSG00000239293,0.0
ENSG00000225781,0.0
ENSG00000179420,0.0
ENSG00000159763,0.195397
ENSG00000236398,0.0
ENSG00000268170,0.0210835
ENSG00000221937,0.0
ENSG00000279223,0.0
ENSG00000197448,96.2032
ENSG00000231840,0.0314776
ENSG00000178826,4.61906
ENSG00000106144,4.56265
ENSG00000239419,0.0284847
ENSG00000240322,0.188856
ENSG00000231531,0.0
ENSG00000188037,0.0368062
ENSG00000159784,0.0738774
ENSG00000272619,0.0
ENSG00000232533,3.26262
ENSG00000159840,35.7533
ENSG00000278449,0.0
ENSG00000146904,11.4877
ENSG00000229153,0.0145838
ENSG00000234066,0.0
ENSG00000185899,0.0
ENSG00000221855,0.0
ENSG00000236853,0.0
ENSG00000176510,0.0
ENSG00000229977,0.0
ENSG00000229877,0.0
ENSG00000271079,0.0678419
ENSG00000252037,0.0
ENSG00000230556,0.0
ENSG00000223459,0.162537
ENSG00000170379,0.945844
ENSG00000283537,0.0
ENSG00000283528,0.0
ENSG00000252523,0.0
ENSG00000271321,0.0120186
ENSG00000253882,0.0435595
ENSG00000241136,0.0
ENSG00000232145,0.0
ENSG00000159860,0.0
ENSG00000198420,4.54708
ENSG00000221910,0.0
ENSG00000243583,0.0
ENSG00000213215,0.0
ENSG00000270729,0.0
ENSG00000273377,0.0
ENSG00000242280,0.0
ENSG00000221813,0.0
ENSG00000221836,0.0
ENSG00000221933,0.0
ENSG00000239967,0.0
ENSG00000221858,0.0
ENSG00000221989,0.0
ENSG00000239981,0.0
ENSG00000221938,0.0
ENSG00000273234,0.0462788
ENSG00000183122,0.0
ENSG00000240621,0.0
ENSG00000225932,0.223452
ENSG00000213214,1.24644
ENSG00000244198,0.0464794
ENSG00000212807,0.0
ENSG00000170356,0.0596645
ENSG00000244479,0.495126
ENSG00000243896,0.619179
ENSG00000244693,0.121653
ENSG00000204959,0.514215
ENSG00000228960,0.0833077
ENSG00000221970,0.0
ENSG00000050327,2.94382
ENSG00000106410,0.0
ENSG00000242978,0.0
ENSG00000221507,0.0
ENSG00000196511,1.18181
ENSG00000243746,0.0486021
ENSG00000200673,0.0
ENSG00000236343,0.0
ENSG00000214035,0.0
ENSG00000225918,0.0
ENSG00000226592,0.0
ENSG00000231839,0.0
ENSG00000230746,0.0
ENSG00000280144,0.0
ENSG00000174469,0.4735
ENSG00000274127,0.0
ENSG00000274118,0.0
ENSG00000236795,0.0
ENSG00000226857,0.0
ENSG00000232391,0.0
ENSG00000221442,0.0
ENSG00000230190,0.0
ENSG00000270634,0.0
ENSG00000207318,0.0
ENSG00000251936,0.0
ENSG00000242266,0.0
ENSG00000199370,0.0
ENSG00000243374,0.0
ENSG00000274133,0.0
ENSG00000283504,0.0
ENSG00000283648,0.0
ENSG00000213210,0.0
ENSG00000170279,0.0
ENSG00000213209,0.0
ENSG00000270200,0.0
ENSG00000273314,0.992784
ENSG00000055130,25.6549
ENSG00000106462,2.12342
ENSG00000251712,0.0
ENSG00000275586,0.0
ENSG00000239468,0.0
ENSG00000252316,0.0
ENSG00000202354,0.0
ENSG00000201098,0.0
ENSG00000281189,0.101511
ENSG00000155660,143.979
ENSG00000202528,0.0
ENSG00000234565,0.0
ENSG00000197362,2.06283
ENSG00000204947,0.385873
ENSG00000240877,0.264571
ENSG00000197024,2.26711
ENSG00000239719,0.107832
ENSG00000170265,9.49657
ENSG00000170260,6.53568
ENSG00000204946,2.64015
ENSG00000271664,0.150691
ENSG00000244560,1.75563
ENSG00000231397,0.0
ENSG00000215311,0.0
ENSG00000228151,0.0
ENSG00000261842,0.0251793
ENSG00000196453,5.39756
ENSG00000181220,3.19587
ENSG00000133624,6.88891
ENSG00000133619,1.20416
ENSG00000181444,6.64355
ENSG00000197558,0.529416
ENSG00000106479,5.91141
ENSG00000280149,1.2837
ENSG00000273419,0.0887645
ENSG00000204934,0.479223
ENSG00000171130,36.7021
ENSG00000273293,0.0
ENSG00000279536,0.459846
ENSG00000273011,0.0737992
ENSG00000224016,0.534396
ENSG00000260555,0.04321
ENSG00000241449,0.0119136
ENSG00000276538,0.0
ENSG00000106526,2.54734
ENSG00000127399,11.5925
ENSG00000188707,7.21685
ENSG00000106538,542.191
ENSG00000261305,1.03069
ENSG00000240449,0.281723
ENSG00000214022,44.9601
ENSG00000196456,1.02192
ENSG00000239377,0.0609276
ENSG00000284048,2.25647
ENSG00000242258,0.126586
ENSG00000171115,2.28693
ENSG00000271582,0.0
ENSG00000213205,0.0
ENSG00000179144,4.66913
ENSG00000243853,0.0
ENSG00000133574,5.20865
ENSG00000271568,0.0
ENSG00000232361,0.0
ENSG00000133561,1.80449
ENSG00000270990,0.0
ENSG00000106560,3.65565
ENSG00000213203,1.01154
ENSG00000196329,5.45995
ENSG00000177590,0.0
ENSG00000241134,0.140561
ENSG00000106565,642.254
ENSG00000002933,621.873
ENSG00000002726,1.14944
ENSG00000055118,0.131087
ENSG00000164867,1.8293
ENSG00000181652,0.158059
ENSG00000197150,10.0008
ENSG00000243433,0.0905561
ENSG00000213199,2.30841
ENSG00000164885,7.92237
ENSG00000164889,17.6488
ENSG00000244151,4.39326
ENSG00000164896,50.212
ENSG00000164897,50.7722
ENSG00000133612,12.6204
ENSG00000164900,0.0
ENSG00000146926,0.0
ENSG00000278685,0.0
ENSG00000033050,6.91582
ENSG00000033100,10.002
ENSG00000082014,2.48943
ENSG00000272661,0.0
ENSG00000243018,0.0
ENSG00000013374,13.1852
ENSG00000187260,0.710394
ENSG00000243836,0.184404
ENSG00000241456,0.0
ENSG00000127377,0.0106601
ENSG00000265810,0.0
ENSG00000241959,0.0
ENSG00000106615,24.6616
ENSG00000240132,0.0432395
ENSG00000106617,11.9735
ENSG00000242048,0.233494
ENSG00000239911,9.10798
ENSG00000212219,0.0
ENSG00000222941,0.0
ENSG00000227562,0.0
ENSG00000106648,0.0
ENSG00000276213,0.0
ENSG00000178234,4.96335
ENSG00000229591,0.527175
ENSG00000213188,0.0456771
ENSG00000055609,4.23621
ENSG00000270405,0.0
ENSG00000204894,0.0
ENSG00000241007,0.0
ENSG00000253088,0.0
ENSG00000241735,0.0
ENSG00000020219,0.0
ENSG00000261455,2.03383
ENSG00000231139,0.0
ENSG00000199404,0.0
ENSG00000225416,0.0
ENSG00000212590,0.0
ENSG00000196584,0.122718
ENSG00000214003,0.0
ENSG00000244328,0.0
ENSG00000133627,5.59251
ENSG00000224104,0.0
ENSG00000234722,0.0
ENSG00000233489,0.0
ENSG00000130226,0.0193789
ENSG00000226509,0.0
ENSG00000270114,0.0
ENSG00000203335,0.0
ENSG00000233363,0.0
ENSG00000236408,0.0
ENSG00000214106,1.77775
ENSG00000157212,2.53402
ENSG00000272760,5.27781
ENSG00000273183,2.08601
ENSG00000273344,6.4065
ENSG00000220575,0.0
ENSG00000157219,0.0
ENSG00000283339,0.0
ENSG00000274637,0.0
ENSG00000228806,0.0
ENSG00000201066,0.0
ENSG00000217825,0.0
ENSG00000228521,0.0
ENSG00000278998,0.172464
ENSG00000225612,0.0
ENSG00000273117,2.87137
ENSG00000186480,259.05
ENSG00000204960,0.0
ENSG00000218672,0.0
ENSG00000260426,0.0
ENSG00000236544,0.0
ENSG00000164778,0.0169509
ENSG00000146910,0.0
ENSG00000227365,0.0
ENSG00000216895,5.06931
ENSG00000184863,9.80845
ENSG00000164690,7.39179
ENSG00000204876,0.779526
ENSG00000207061,0.0
ENSG00000270584,0.0
ENSG00000228569,0.0722346
ENSG00000233878,0.0252712
ENSG00000182648,2.44634
ENSG00000279418,0.555121
ENSG00000234450,0.158792
ENSG00000105982,0.471039
ENSG00000224903,0.238225
ENSG00000105983,3.09629
ENSG00000206938,0.0
ENSG00000230033,0.0
ENSG00000146909,4.02881
ENSG00000130675,0.00485335
ENSG00000235029,0.0
ENSG00000243479,0.0
ENSG00000236102,0.0
ENSG00000229365,0.0
ENSG00000269446,0.0
ENSG00000009335,15.2159
ENSG00000225224,0.291004
ENSG00000236018,0.0342929
ENSG00000224629,0.165186
ENSG00000229660,0.0
ENSG00000105993,5.49068
ENSG00000234210,0.0
ENSG00000223872,0.0
ENSG00000233191,0.0
ENSG00000280266,0.0
ENSG00000155093,0.749146
ENSG00000207960,0.0
ENSG00000222012,0.0
ENSG00000231515,0.0
ENSG00000233038,0.343228
ENSG00000272839,0.10277
ENSG00000231980,0.0
ENSG00000207637,0.0
ENSG00000225365,0.0
ENSG00000232715,0.0
ENSG00000265598,0.0
ENSG00000224324,0.0
ENSG00000146918,0.88038
ENSG00000228030,0.0
ENSG00000117868,10.4204
ENSG00000126870,3.95967
ENSG00000231419,0.00795488
ENSG00000106018,0.120938
ENSG00000229435,0.0
ENSG00000253620,0.251205
ENSG00000253896,0.0
ENSG00000254193,0.0
ENSG00000253612,0.0
ENSG00000176269,0.0
ENSG00000255464,0.0
ENSG00000253166,0.0
ENSG00000223508,0.799801
ENSG00000172748,1.582
ENSG00000272812,2.8389
ENSG00000272240,1.79716
ENSG00000273402,0.530589
ENSG00000249868,0.0
ENSG00000182366,0.00534851
ENSG00000147364,5.45404
ENSG00000272293,0.765816
ENSG00000279852,0.214889
ENSG00000180190,11.1946
ENSG00000104714,2.28534
ENSG00000254207,0.0
ENSG00000198010,0.0979599
ENSG00000282375,0.0
ENSG00000282759,0.0
ENSG00000282692,0.68794
ENSG00000254160,0.0
ENSG00000275427,0.0
ENSG00000260721,0.0
ENSG00000282160,0.0
ENSG00000281961,0.0
ENSG00000253267,0.0
ENSG00000283576,0.0
ENSG00000254265,0.0
ENSG00000182372,3.95341
ENSG00000282021,0.0685505
ENSG00000253982,8.52359
ENSG00000207826,0.0
ENSG00000104728,1.57784
ENSG00000253696,0.60675
ENSG00000253764,1.55786
ENSG00000176595,5.28311
ENSG00000270988,0.265347
ENSG00000253805,0.0
ENSG00000036448,1.17636
ENSG00000273593,0.0
ENSG00000253444,0.0
ENSG00000282686,0.0
ENSG00000282142,0.0
ENSG00000253855,0.0
ENSG00000277526,0.0
ENSG00000254319,0.0
ENSG00000253853,0.0
ENSG00000183117,0.0
ENSG00000253162,0.0
ENSG00000222546,0.0
ENSG00000254244,0.025093
ENSG00000253262,0.0
ENSG00000273876,0.0
ENSG00000206661,0.0
ENSG00000242079,0.0
ENSG00000278256,0.0
ENSG00000271248,0.0
ENSG00000240486,0.0
ENSG00000253510,0.0
ENSG00000254007,0.0
ENSG00000275461,0.0
ENSG00000253571,0.0
ENSG00000222589,0.0
ENSG00000253189,0.0
ENSG00000253880,0.0
ENSG00000246089,0.613995
ENSG00000147316,1.38981
ENSG00000253550,0.0
ENSG00000091879,0.279994
ENSG00000271743,0.0467544
ENSG00000249898,0.0942847
ENSG00000276580,0.0
ENSG00000155189,5.45063
ENSG00000266038,0.0
ENSG00000275591,0.0
ENSG00000245857,0.0
ENSG00000164825,84.3669
ENSG00000250752,0.0
ENSG00000164822,0.0
ENSG00000254625,0.0
ENSG00000164821,0.437099
ENSG00000223629,0.0
ENSG00000233238,0.0
ENSG00000233531,0.0
ENSG00000206047,0.0
ENSG00000215378,0.0
ENSG00000240247,0.0
ENSG00000232039,0.0
ENSG00000239839,1.66653
ENSG00000234178,0.0
ENSG00000206042,0.0
ENSG00000164816,0.066246
ENSG00000255273,0.0
ENSG00000234120,0.0
ENSG00000228744,0.0
ENSG00000254683,0.0
ENSG00000230106,0.0
ENSG00000214268,0.0
ENSG00000231930,0.0
ENSG00000255025,0.0
ENSG00000177306,0.0
ENSG00000230045,0.0
ENSG00000233132,0.0
ENSG00000249005,0.0
ENSG00000223885,0.0
ENSG00000215373,0.0
ENSG00000233295,0.0
ENSG00000215374,0.039724
ENSG00000206034,0.0
ENSG00000230549,0.0
ENSG00000236125,0.0
ENSG00000235778,0.0
ENSG00000215372,0.0
ENSG00000215371,0.0
ENSG00000177257,0.0
ENSG00000255128,0.0
ENSG00000177243,0.0
ENSG00000164871,0.0
ENSG00000177023,0.0
ENSG00000187082,0.0
ENSG00000186599,0.0
ENSG00000198129,0.0
ENSG00000255251,0.0
ENSG00000248944,0.0
ENSG00000236660,0.0
ENSG00000234749,0.0
ENSG00000215365,0.0
ENSG00000241737,0.0
ENSG00000233176,0.0
ENSG00000254796,0.0
ENSG00000254889,0.0
ENSG00000254715,0.0
ENSG00000189393,0.0
ENSG00000231656,0.0
ENSG00000229477,0.0
ENSG00000224710,0.0
ENSG00000223535,0.0
ENSG00000237122,0.0
ENSG00000235825,0.0
ENSG00000254597,0.0
ENSG00000255378,0.0
ENSG00000254776,0.0
ENSG00000186572,0.0
ENSG00000186562,0.0
ENSG00000186579,0.0
ENSG00000176782,0.0
ENSG00000178287,0.0
ENSG00000176797,0.0
ENSG00000254543,0.0
ENSG00000171711,0.0
ENSG00000215356,0.0
ENSG00000229907,0.0
ENSG00000225725,0.0
ENSG00000255211,0.0
ENSG00000237038,0.0
ENSG00000225327,0.0
ENSG00000205989,0.0
ENSG00000233115,0.0
ENSG00000215354,0.0
ENSG00000254229,0.0
ENSG00000227013,0.0
ENSG00000253881,0.0
